Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740726892,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,11.87%,"99.36MiB / 15.48GiB",0.63%,"44.9MB / 50.2MB","0B / 0B",39
1740726892,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,69.94%,"3.218GiB / 15.48GiB",20.79%,"106MB / 28.3MB","0B / 0B",1430
1740726892,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,126.15%,"96.23MiB / 256MiB",37.59%,"23.6MB / 16.5MB","0B / 0B",61
1740726892,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.60%,"872.8MiB / 15.48GiB",5.51%,"5.81MB / 83.4MB","0B / 0B",239
1740726903,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726903,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,12.24%,"99.55MiB / 15.48GiB",0.63%,"50.2MB / 56.4MB","0B / 0B",39
1740726903,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,28.96%,"3.332GiB / 15.48GiB",21.53%,"109MB / 31.2MB","0B / 0B",1430
1740726903,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,127.01%,"93.59MiB / 256MiB",36.56%,"26.5MB / 18.6MB","0B / 0B",60
1740726903,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.63%,"873.8MiB / 15.48GiB",5.51%,"5.97MB / 83.4MB","0B / 0B",239
1740726916,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726916,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,11.16%,"99.69MiB / 15.48GiB",0.63%,"55.8MB / 62.7MB","0B / 0B",39
1740726916,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,143.76%,"3.452GiB / 15.48GiB",22.31%,"112MB / 34.3MB","0B / 0B",1442
1740726916,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,128.91%,"90.5MiB / 256MiB",35.35%,"30MB / 21MB","0B / 0B",60
1740726916,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.19%,"874.7MiB / 15.48GiB",5.52%,"6.13MB / 83.4MB","0B / 0B",239
1740726927,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726927,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,0.08%,"99.82MiB / 15.48GiB",0.63%,"60.2MB / 67.8MB","0B / 0B",39
1740726927,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,55.98%,"3.638GiB / 15.48GiB",23.51%,"114MB / 37.2MB","0B / 0B",1433
1740726927,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,0.10%,"92.56MiB / 256MiB",36.16%,"32.7MB / 22.8MB","0B / 0B",61
1740726927,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,174.21%,"876.4MiB / 15.48GiB",5.53%,"6.29MB / 83.5MB","0B / 0B",239
1740726940,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726940,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,12.07%,"100.2MiB / 15.48GiB",0.63%,"65.3MB / 73.6MB","0B / 0B",39
1740726940,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,42.01%,"3.857GiB / 15.48GiB",24.92%,"117MB / 40.4MB","0B / 0B",1431
1740726940,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,139.50%,"98.93MiB / 256MiB",38.64%,"35.8MB / 25MB","0B / 0B",61
1740726940,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.08%,"877.2MiB / 15.48GiB",5.54%,"6.45MB / 83.5MB","0B / 0B",239
1740726952,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726952,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,39.57%,"100.5MiB / 15.48GiB",0.63%,"70.7MB / 80MB","0B / 0B",39
1740726952,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,34.41%,"4.046GiB / 15.48GiB",26.14%,"119MB / 43.5MB","0B / 0B",1438
1740726952,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,115.83%,"87.07MiB / 256MiB",34.01%,"39.4MB / 27.5MB","0B / 0B",61
1740726952,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.09%,"878.5MiB / 15.48GiB",5.54%,"6.62MB / 83.5MB","0B / 0B",239
1740726963,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726963,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,10.22%,"101.2MiB / 15.48GiB",0.64%,"75.8MB / 86MB","0B / 0B",39
1740726963,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,30.01%,"4.225GiB / 15.48GiB",27.30%,"122MB / 46.7MB","0B / 0B",1430
1740726963,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,143.97%,"108.1MiB / 256MiB",42.21%,"43.1MB / 30.1MB","0B / 0B",61
1740726963,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.83%,"879.5MiB / 15.48GiB",5.55%,"6.78MB / 83.6MB","0B / 0B",238
1740726976,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726976,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,63.52%,"102MiB / 15.48GiB",0.64%,"82.3MB / 93.6MB","0B / 0B",39
1740726976,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,28.01%,"4.309GiB / 15.48GiB",27.84%,"125MB / 50MB","0B / 0B",1430
1740726976,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,145.79%,"103.5MiB / 256MiB",40.43%,"47.1MB / 32.8MB","0B / 0B",60
1740726976,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,0.89%,"880.6MiB / 15.48GiB",5.56%,"6.94MB / 83.6MB","0B / 0B",238
1740726988,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726988,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,5.09%,"101.5MiB / 15.48GiB",0.64%,"86.9MB / 99MB","0B / 0B",39
1740726988,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,32.62%,"4.399GiB / 15.48GiB",28.42%,"128MB / 53.3MB","0B / 0B",1430
1740726988,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,143.20%,"111.3MiB / 256MiB",43.46%,"50.5MB / 35.1MB","0B / 0B",61
1740726988,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,5.85%,"881.7MiB / 15.48GiB",5.56%,"7.13MB / 83.7MB","0B / 0B",238
1740726999,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726999,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,41.34%,"102.3MiB / 15.48GiB",0.65%,"92.8MB / 106MB","0B / 0B",39
1740726999,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,33.68%,"4.462GiB / 15.48GiB",28.83%,"131MB / 56.7MB","0B / 0B",1430
1740726999,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,138.62%,"118.3MiB / 256MiB",46.19%,"54MB / 37.5MB","0B / 0B",60
1740726999,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,0.94%,"882.5MiB / 15.48GiB",5.57%,"7.26MB / 83.7MB","0B / 0B",239
1740727012,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740727012,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,13.40%,"102.3MiB / 15.48GiB",0.65%,"97.9MB / 112MB","0B / 0B",39
1740727012,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,35.16%,"4.537GiB / 15.48GiB",29.31%,"133MB / 60MB","0B / 0B",1431
1740727012,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,143.05%,"118.5MiB / 256MiB",46.30%,"57.3MB / 39.8MB","0B / 0B",60
1740727012,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,6.31%,"884MiB / 15.48GiB",5.58%,"7.44MB / 83.7MB","0B / 0B",238
1740727023,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740727023,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,58.76%,"103.4MiB / 15.48GiB",0.65%,"104MB / 118MB","0B / 0B",39
1740727023,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,31.91%,"4.565GiB / 15.48GiB",29.49%,"136MB / 63.4MB","0B / 0B",1431
1740727023,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,141.98%,"120.3MiB / 256MiB",46.98%,"61.1MB / 42.4MB","0B / 0B",61
1740727023,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,0.87%,"884.9MiB / 15.48GiB",5.58%,"7.59MB / 83.8MB","0B / 0B",239
